0 3 20 -1 731 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_56_gar_offset_0 0.918342
0 3 21 -1 1619 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_31_gar_offset_0 0.853003
0 3 22 -1 1566 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_20_gar_offset_0 0.834755
0 3 23 -1 1536 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_16_gar_offset_0 0.978344
0 3 24 -1 2223 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_3_gar_offset_0 0.995076
0 3 25 -1 2226 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_5_gar_offset_0 0.988894
0 3 26 -1 652 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_1_gar_offset_0 0.325512
0 3 27 -1 881 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_2_gar_offset_0 0.384716
0 3 28 -1 2794 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_62_gar_offset_0 0.876962
0 3 29 -1 2166 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_43_gar_offset_0 0.98859
0 3 30 -1 1905 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_29_gar_offset_0 0.979938
0 3 31 -1 2239 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_33_gar_offset_0 0.984176
0 3 32 -1 1935 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_7_gar_offset_0 0.980243
0 3 33 -1 1962 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_65_gar_offset_0 0.979042
0 3 34 -1 1805 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_55_gar_offset_0 0.943544
0 3 35 -1 2068 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_48_gar_offset_0 0.90662
0 3 36 -1 1939 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_38_gar_offset_0 0.979293
0 3 37 -1 1509 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_40_gar_offset_0 0.936104
0 3 38 -1 629 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_0 1
0 3 39 38 206 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_8 0.327504
0 3 40 38 10 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_5 0.0158983
0 3 41 38 72 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_6 0.114467
0 3 42 38 123 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_7 0.195548
0 3 43 38 17 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_1 0.027027
0 3 44 38 12 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_3 0.0190779
0 3 45 38 176 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_4 0.279809
0 3 46 38 13 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_66_gar_offset_2 0.0206677
0 3 47 -1 782 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_0 0.991128
0 3 48 47 50 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_2 0.0633714
0 3 49 47 188 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_9 0.238276
0 3 50 47 60 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_1 0.0760456
0 3 51 47 83 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_7 0.105196
0 3 52 47 41 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_8 0.0519645
0 3 53 47 36 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_3 0.0456274
0 3 54 47 131 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_10 0.166033
0 3 55 47 18 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_5 0.0228137
0 3 56 47 115 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_4 0.145754
0 3 57 47 103 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_39_gar_offset_6 0.130545
0 3 58 -1 1338 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_0 1
0 3 59 58 229 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_7 0.171151
0 3 60 58 445 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_5 0.332586
0 3 61 58 1 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_3 0.000747384
0 3 62 58 6 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_6 0.0044843
0 3 63 58 139 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_4 0.103886
0 3 64 58 169 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_1 0.126308
0 3 65 58 374 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_28_gar_offset_2 0.279522
0 3 66 -1 1134 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_0 1
0 3 67 66 47 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_6 0.0414462
0 3 68 66 106 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_9 0.0934744
0 3 69 66 73 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_7 0.0643739
0 3 70 66 110 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_4 0.0970018
0 3 71 66 3 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_10 0.0026455
0 3 72 66 229 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_8 0.20194
0 3 73 66 133 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_5 0.117284
0 3 74 66 341 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_2 0.300705
0 3 75 66 177 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_1 0.156085
0 3 76 66 163 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_61_gar_offset_3 0.143739
0 3 77 -1 708 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_0 0.979253
0 3 78 77 125 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_7 0.172891
0 3 79 77 47 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_9 0.0650069
0 3 80 77 178 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_5 0.246196
0 3 81 77 112 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_4 0.15491
0 3 82 77 58 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_8 0.0802213
0 3 83 77 4 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_3 0.0055325
0 3 84 77 3 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_2 0.00414938
0 3 85 77 16 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_1 0.02213
0 3 86 77 92 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_10 0.127248
0 3 87 77 92 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_77_gar_offset_6 0.127248
0 3 88 -1 1309 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_0 0.995437
0 3 89 88 79 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_4 0.060076
0 3 90 88 73 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_6 0.0555133
0 3 91 88 59 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_7 0.0448669
0 3 92 88 280 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_8 0.212928
0 3 93 88 210 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_9 0.159696
0 3 94 88 152 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_5 0.115589
0 3 95 88 274 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_2 0.208365
0 3 96 88 126 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_3 0.0958175
0 3 97 88 136 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_10 0.103422
0 3 98 88 135 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_17_gar_offset_1 0.102662
0 3 99 -1 898 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_0 0.977149
0 3 100 99 8 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_6 0.00870511
0 3 101 99 142 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_8 0.154516
0 3 102 99 26 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_2 0.0282916
0 3 103 99 208 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_9 0.226333
0 3 104 99 12 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_4 0.0130577
0 3 105 99 88 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_5 0.0957563
0 3 106 99 248 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_1 0.269859
0 3 107 99 94 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_3 0.102285
0 3 108 99 74 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_10_gar_offset_7 0.0805223
0 3 109 -1 1655 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_0 1
0 3 110 109 348 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_8 0.210272
0 3 111 109 281 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_3 0.169789
0 3 112 109 144 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_7 0.0870091
0 3 113 109 239 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_5 0.144411
0 3 114 109 423 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_4 0.255589
0 3 115 109 226 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_6 0.136556
0 3 116 109 28 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_1 0.0169184
0 3 117 109 151 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_32_gar_offset_2 0.0912387
0 3 118 -1 1036 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_0 0.914387
0 3 119 118 175 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_9 0.154457
0 3 120 118 378 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_1 0.333628
0 3 121 118 26 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_2 0.0229479
0 3 122 118 12 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_4 0.0105914
0 3 123 118 500 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_10 0.441306
0 3 124 118 89 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_5 0.0785525
0 3 125 118 101 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_6 0.0891439
0 3 126 118 89 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_8 0.0785525
0 3 127 118 191 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_7 0.168579
0 3 128 118 93 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_14_gar_offset_3 0.082083
0 3 129 -1 1131 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_0 0.889851
0 3 130 129 235 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_1 0.184894
0 3 131 129 18 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_3 0.0141621
0 3 132 129 34 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_4 0.0267506
0 3 133 129 284 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_2 0.223446
0 3 134 129 92 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_6 0.0723839
0 3 135 129 346 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_7 0.272227
0 3 136 129 16 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_8 0.0125885
0 3 137 129 167 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_9 0.131393
0 3 138 129 81 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_11_gar_offset_5 0.0637293
0 3 139 -1 1308 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_0 0.996951
0 3 140 139 35 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_2 0.0266768
0 3 141 139 13 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_3 0.00990854
0 3 142 139 374 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_5 0.285061
0 3 143 139 295 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_4 0.224848
0 3 144 139 28 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_1 0.0213415
0 3 145 139 139 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_9 0.105945
0 3 146 139 225 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_7 0.171494
0 3 147 139 133 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_8 0.101372
0 3 148 139 239 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_54_gar_offset_6 0.182165
0 3 149 -1 1245 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_0 0.889286
0 3 150 149 258 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_9 0.184286
0 3 151 149 350 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_2 0.25
0 3 152 149 39 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_4 0.0278571
0 3 153 149 109 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_5 0.0778571
0 3 154 149 160 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_6 0.114286
0 3 155 149 27 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_8 0.0192857
0 3 156 149 227 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_7 0.162143
0 3 157 149 269 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_1 0.192143
0 3 158 149 53 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_24_gar_offset_3 0.0378571
0 3 159 -1 720 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_0 0.976934
0 3 160 159 33 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_3 0.0447761
0 3 161 159 90 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_9 0.122117
0 3 162 159 37 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_7 0.0502035
0 3 163 159 152 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_5 0.206242
0 3 164 159 71 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_6 0.0963365
0 3 165 159 39 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_4 0.0529172
0 3 166 159 176 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_8 0.238806
0 3 167 159 91 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_2 0.123474
0 3 168 159 70 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_1 0.0949796
0 3 169 159 54 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_67_gar_offset_10 0.07327
0 3 170 -1 1316 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_0 0.991711
0 3 171 170 355 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_5 0.267521
0 3 172 170 104 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_9 0.0783723
0 3 173 170 93 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_4 0.0700829
0 3 174 170 162 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_6 0.12208
0 3 175 170 157 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_7 0.118312
0 3 176 170 7 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_2 0.00527506
0 3 177 170 184 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_10 0.138659
0 3 178 170 8 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_3 0.00602864
0 3 179 170 32 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_1 0.0241145
0 3 180 170 275 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_75_gar_offset_8 0.207234
0 3 181 -1 880 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_0 0.828625
0 3 182 181 95 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_9 0.0894539
0 3 183 181 97 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_7 0.0913371
0 3 184 181 134 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_5 0.126177
0 3 185 181 24 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_2 0.0225989
0 3 186 181 60 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_4 0.0564972
0 3 187 181 34 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_3 0.0320151
0 3 188 181 84 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_1 0.079096
0 3 189 181 60 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_6 0.0564972
0 3 190 181 321 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_10 0.30226
0 3 191 181 85 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_22_gar_offset_8 0.0800377
0 3 192 -1 1621 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_0 0.849581
0 3 193 192 140 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_5 0.0733753
0 3 194 192 293 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_9 0.153564
0 3 195 192 183 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_6 0.0959119
0 3 196 192 278 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_1 0.145702
0 3 197 192 43 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_4 0.0225367
0 3 198 192 374 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_2 0.196017
0 3 199 192 497 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_7 0.260482
0 3 200 192 35 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_8 0.0183438
0 3 201 192 64 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_53_gar_offset_3 0.033543
0 3 202 -1 1548 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_0 0.888124
0 3 203 202 35 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_1 0.0200803
0 3 204 202 223 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_7 0.12794
0 3 205 202 350 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_5 0.200803
0 3 206 202 10 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_2 0.00573723
0 3 207 202 329 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_6 0.188755
0 3 208 202 199 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_9 0.114171
0 3 209 202 4 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_3 0.00229489
0 3 210 202 195 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_10 0.111876
0 3 211 202 302 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_8 0.173264
0 3 212 202 62 ./gar_dbpedia_test_2_5_100s_match//gar_match_worker_0_level_3_pattern_73_gar_offset_4 0.0355709
